ProductID,order_year,order_month,month_start,season,monthly_units,monthly_revenue,seasonal_units,seasonal_revenue,mom_pct_change,seasonal_index
51,1995,4,1995-04-01,Spring,46,1950.4,46,1950.4,155.56,0.88
51,1995,6,1995-06-01,Summer,54,2480.4,147,7197.4,17.39,1.04
51,1995,7,1995-07-01,Summer,93,4717,147,7197.4,72.22,1.78
51,1995,9,1995-09-01,Autumn,15,795,90,4717,-83.87,0.29
51,1995,10,1995-10-01,Autumn,40,2067,90,4717,166.67,0.77
51,1995,11,1995-11-01,Autumn,35,1855,90,4717,-12.50,0.67
51,1995,12,1995-12-01,Winter,30,1510.5,48,2159.2200000000003,-14.29,0.58
51,1996,1,1996-01-01,Winter,188,9195.5,201,9831.5,526.67,3.61
51,1996,2,1996-02-01,Winter,13,636,201,9831.5,-93.09,0.25
51,1996,3,1996-03-01,Spring,2,106,209,10454.25,-84.62,0.04
51,1996,4,1996-04-01,Spring,74,3922,209,10454.25,3600.00,1.42
51,1996,5,1996-05-01,Spring,133,6426.25,209,10454.25,79.73,2.55
52,1994,11,1994-11-01,Autumn,28,156.8,28,156.8,NULL,0.84
52,1995,1,1995-01-01,Winter,20,89.6,127,838.6,-28.57,0.60
52,1995,3,1995-03-01,Spring,35,187.6,41,229.6,75.00,1.05
52,1995,5,1995-05-01,Spring,6,42,41,229.6,-82.86,0.18
52,1995,7,1995-07-01,Summer,100,700,128,891.8,1566.67,3.00
52,1995,8,1995-08-01,Summer,28,191.8,128,891.8,-72.00,0.84
52,1995,9,1995-09-01,Autumn,5,35,14,98,-82.14,0.15
52,1995,10,1995-10-01,Autumn,9,63,14,98,80.00,0.27
52,1995,12,1995-12-01,Winter,107,749,127,838.6,1088.89,3.21
52,1996,1,1996-01-01,Winter,23,155.75,43,295.75,-78.50,0.69
52,1996,2,1996-02-01,Winter,20,140,43,295.75,-13.04,0.60
52,1996,3,1996-03-01,Spring,22,149.1,117,708.4,10.00,0.66
52,1996,4,1996-04-01,Spring,63,370.3,117,708.4,186.36,1.89
52,1996,5,1996-05-01,Spring,32,189,117,708.4,-49.21,0.96
52,1996,6,1996-06-01,Summer,2,14,2,14,-93.75,0.06
53,1994,8,1994-08-01,Summer,15,393,15,393,NULL,0.33
53,1994,9,1994-09-01,Autumn,36,754.56,66,1540.56,140.00,0.80
53,1994,10,1994-10-01,Autumn,30,786,66,1540.56,-16.67,0.66
53,1995,1,1995-01-01,Winter,130,3170.2,155,3766.25,333.33,2.88
53,1995,2,1995-02-01,Winter,25,596.05,155,3766.25,-80.77,0.55
53,1995,3,1995-03-01,Spring,65,1703,114,3125.3999999999996,160.00,1.44
53,1995,4,1995-04-01,Spring,28,733.6,114,3125.3999999999996,-56.92,0.62
53,1995,5,1995-05-01,Spring,21,688.8,114,3125.3999999999996,-25.00,0.47
53,1995,7,1995-07-01,Summer,43,1410.4,43,1410.4,104.76,0.95
53,1995,9,1995-09-01,Autumn,37,1172.6,170,5530.08,-13.95,0.82
53,1995,10,1995-10-01,Autumn,10,328,170,5530.08,-72.97,0.22
53,1995,11,1995-11-01,Autumn,123,4029.48,170,5530.08,1130.00,2.73
53,1996,2,1996-02-01,Winter,29,921.68,29,921.68,-76.42,0.64
53,1996,3,1996-03-01,Spring,3,98.4,130,3886.8,-89.66,0.07
53,1996,4,1996-04-01,Spring,22,721.6,130,3886.8,633.33,0.49
53,1996,5,1996-05-01,Spring,105,3066.8,130,3886.8,377.27,2.33
54,1994,9,1994-09-01,Autumn,10,53.1,30,171.1,NULL,0.24
54,1994,10,1994-10-01,Autumn,5,29.5,30,171.1,-50.00,0.12
54,1994,11,1994-11-01,Autumn,15,88.5,30,171.1,200.00,0.36
54,1994,12,1994-12-01,Winter,114,654.9,114,654.9,660.00,2.72
54,1995,1,1995-01-01,Winter,10,59,16,94.4,-91.23,0.24
54,1995,2,1995-02-01,Winter,6,35.4,16,94.4,-40.00,0.14
54,1995,3,1995-03-01,Spring,141,824.82,185,1080.02,2250.00,3.36
54,1995,4,1995-04-01,Spring,24,106.2,185,1080.02,-82.98,0.57
54,1995,5,1995-05-01,Spring,20,149,185,1080.02,-16.67,0.48
54,1995,6,1995-06-01,Summer,49,341.21,103,743.51,145.00,1.17
54,1995,8,1995-08-01,Summer,54,402.3,103,743.51,10.20,1.29
54,1995,9,1995-09-01,Autumn,30,223.5,181,1202.43,-44.44,0.72
54,1995,10,1995-10-01,Autumn,36,263.73,181,1202.43,20.00,0.86
54,1995,11,1995-11-01,Autumn,115,715.2,181,1202.43,219.44,2.74
54,1996,1,1996-01-01,Winter,19,122.92,54,318.48,-83.48,0.45
54,1996,2,1996-02-01,Winter,35,195.56,54,318.48,84.21,0.83
54,1996,3,1996-03-01,Spring,42,277.14,72,463.39,20.00,1.00
54,1996,5,1996-05-01,Spring,30,186.25,72,463.39,-28.57,0.72
55,1994,8,1994-08-01,Summer,21,342.72,21,342.72,NULL,0.47
55,1994,9,1994-09-01,Autumn,20,384,60,998.4,-4.76,0.44
55,1994,11,1994-11-01,Autumn,40,614.4,60,998.4,100.00,0.89
55,1994,12,1994-12-01,Winter,12,230.4,12,230.4,-70.00,0.27
55,1995,1,1995-01-01,Winter,135,2361.6,163,2937.6,1025.00,2.99
55,1995,2,1995-02-01,Winter,10,144,163,2937.6,-92.59,0.22
55,1995,3,1995-03-01,Spring,180,2937.6,212,3492.48,1700.00,3.99
55,1995,4,1995-04-01,Spring,32,554.88,212,3492.48,-82.22,0.71
55,1995,6,1995-06-01,Summer,14,336,82,1820.4,-56.25,0.31
55,1995,7,1995-07-01,Summer,43,980.4,82,1820.4,207.14,0.95
55,1995,8,1995-08-01,Summer,25,504,82,1820.4,-41.86,0.55
55,1995,9,1995-09-01,Autumn,12,273.6,37,864,-52.00,0.27
55,1995,10,1995-10-01,Autumn,4,86.4,37,864,-66.67,0.09
55,1995,11,1995-11-01,Autumn,21,504,37,864,425.00,0.47
55,1995,12,1995-12-01,Winter,18,432,163,2937.6,-14.29,0.40
55,1996,1,1996-01-01,Winter,60,1080,60,1080,233.33,1.33
55,1996,3,1996-03-01,Spring,40,840,254,5612.4,-33.33,0.89
55,1996,4,1996-04-01,Spring,29,576,254,5612.4,-27.50,0.64
55,1996,5,1996-05-01,Spring,185,4196.4,254,5612.4,537.93,4.10
55,1996,6,1996-06-01,Summer,2,48,2,48,-98.92,0.04
56,1994,8,1994-08-01,Summer,2,60.8,2,60.8,NULL,0.03
56,1994,10,1994-10-01,Autumn,24,729.6,36,1076.16,1100.00,0.40
56,1994,11,1994-11-01,Autumn,12,346.56,36,1076.16,-50.00,0.20
56,1994,12,1994-12-01,Winter,20,608,20,608,66.67,0.33
56,1995,1,1995-01-01,Winter,38,1018.4,210,6574,90.00,0.63
56,1995,2,1995-02-01,Winter,75,2280,210,6574,97.37,1.25
56,1995,3,1995-03-01,Spring,113,3313.6,317,10168.8,50.67,1.88
56,1995,4,1995-04-01,Spring,50,1337.6,317,10168.8,-55.75,0.83
56,1995,5,1995-05-01,Spring,154,5517.6,317,10168.8,208.00,2.56
56,1995,6,1995-06-01,Summer,30,969,177,6099,-80.52,0.50
56,1995,7,1995-07-01,Summer,100,3382,177,6099,233.33,1.66
56,1995,8,1995-08-01,Summer,47,1748,177,6099,-53.00,0.78
56,1995,9,1995-09-01,Autumn,80,2926,205,7246.6,70.21,1.33
56,1995,10,1995-10-01,Autumn,57,2097.6,205,7246.6,-28.75,0.95
56,1995,11,1995-11-01,Autumn,68,2223,205,7246.6,19.30,1.13
56,1995,12,1995-12-01,Winter,97,3275.6,210,6574,42.65,1.61
56,1996,1,1996-01-01,Winter,100,3534,204,7372,3.09,1.66
56,1996,2,1996-02-01,Winter,104,3838,204,7372,4.00,1.73
56,1996,3,1996-03-01,Spring,37,1366.1,92,3387.7,-64.42,0.62
56,1996,4,1996-04-01,Spring,30,1071.6,92,3387.7,-18.92,0.50
56,1996,5,1996-05-01,Spring,25,950,92,3387.7,-16.67,0.42
57,1994,8,1994-08-01,Summer,65,1002.3,65,1002.3,NULL,2.25
57,1994,9,1994-09-01,Autumn,2,31.2,18,280.8,-96.92,0.07
57,1994,11,1994-11-01,Autumn,16,249.6,18,280.8,700.00,0.55
57,1994,12,1994-12-01,Winter,50,780,50,780,212.50,1.73
57,1995,2,1995-02-01,Winter,20,312,34,516.75,-60.00,0.69
57,1995,3,1995-03-01,Spring,15,187.2,15,187.2,-25.00,0.52
57,1995,6,1995-06-01,Summer,5,87.75,35,672.75,-66.67,0.17
57,1995,7,1995-07-01,Summer,10,195,35,672.75,100.00,0.35
57,1995,8,1995-08-01,Summer,20,390,35,672.75,100.00,0.69
57,1995,11,1995-11-01,Autumn,40,780,40,780,100.00,1.38
57,1995,12,1995-12-01,Winter,14,204.75,34,516.75,-65.00,0.48
57,1996,2,1996-02-01,Winter,64,1238.25,64,1238.25,357.14,2.21
57,1996,3,1996-03-01,Spring,20,390,113,2203.5,-68.75,0.69
57,1996,4,1996-04-01,Spring,45,877.5,113,2203.5,125.00,1.56
57,1996,5,1996-05-01,Spring,48,936,113,2203.5,6.67,1.66
58,1994,10,1994-10-01,Autumn,30,286.2,60,540.6,NULL,0.67
58,1994,11,1994-11-01,Autumn,30,254.4,60,540.6,0.00,0.67
58,1995,1,1995-01-01,Winter,95,837.4,95,837.4,216.67,2.13
58,1995,6,1995-06-01,Summer,20,265,50,662.5,-78.95,0.45
58,1995,8,1995-08-01,Summer,30,397.5,50,662.5,50.00,0.67
58,1995,9,1995-09-01,Autumn,6,79.5,127,1413.78,-80.00,0.13
58,1995,10,1995-10-01,Autumn,79,916.9,127,1413.78,1216.67,1.78
58,1995,11,1995-11-01,Autumn,42,417.38,127,1413.78,-46.84,0.94
58,1996,2,1996-02-01,Winter,90,1073.25,90,1073.25,114.29,2.02
58,1996,3,1996-03-01,Spring,42,532.65,112,1354.15,-53.33,0.94
58,1996,4,1996-04-01,Spring,30,318,112,1354.15,-28.57,0.67
58,1996,5,1996-05-01,Spring,40,503.5,112,1354.15,33.33,0.90
59,1994,8,1994-08-01,Summer,100,3938,100,3938,NULL,1.34
59,1994,9,1994-09-01,Autumn,21,910.8,119,4569.4,-79.00,0.28
59,1994,10,1994-10-01,Autumn,40,1430,119,4569.4,90.48,0.53
59,1994,11,1994-11-01,Autumn,58,2228.6,119,4569.4,45.00,0.78
59,1995,1,1995-01-01,Winter,12,528,150,7310.05,-79.31,0.16
59,1995,2,1995-02-01,Winter,45,1900.8,150,7310.05,275.00,0.60
59,1995,3,1995-03-01,Spring,106,4048,272,11396,135.56,1.42
59,1995,4,1995-04-01,Spring,102,4488,272,11396,-3.77,1.36
59,1995,5,1995-05-01,Spring,64,2860,272,11396,-37.25,0.86
59,1995,6,1995-06-01,Summer,17,852.5,154,7645,-73.44,0.23
59,1995,7,1995-07-01,Summer,52,2420,154,7645,205.88,0.70
59,1995,8,1995-08-01,Summer,85,4372.5,154,7645,63.46,1.14
59,1995,10,1995-10-01,Autumn,13,715,123,6418.5,-84.71,0.17
59,1995,11,1995-11-01,Autumn,110,5703.5,123,6418.5,746.15,1.47
59,1995,12,1995-12-01,Winter,93,4881.25,150,7310.05,-15.45,1.24
59,1996,1,1996-01-01,Winter,65,3533.75,212,11283.25,-30.11,0.87
59,1996,2,1996-02-01,Winter,147,7749.5,212,11283.25,126.15,1.97
59,1996,3,1996-03-01,Spring,40,2090,366,18595.5,-72.79,0.53
59,1996,4,1996-04-01,Spring,4,220,366,18595.5,-90.00,0.05
59,1996,5,1996-05-01,Spring,322,16285.5,366,18595.5,7950.00,4.30
60,1994,8,1994-08-01,Summer,40,1088,40,1088,NULL,0.51
60,1994,9,1994-09-01,Autumn,76,1931.2,76,1931.2,90.00,0.96
60,1994,12,1994-12-01,Winter,143,3587.68,143,3587.68,88.16,1.81
60,1995,1,1995-01-01,Winter,111,2418.08,236,6178.48,-22.38,1.41
60,1995,2,1995-02-01,Winter,60,1550.4,236,6178.48,-45.95,0.76
60,1995,4,1995-04-01,Spring,60,1632,166,4729.4,0.00,0.76
60,1995,5,1995-05-01,Spring,106,3097.4,166,4729.4,76.67,1.34
60,1995,6,1995-06-01,Summer,35,892.5,184,5717.1,-66.98,0.44
60,1995,7,1995-07-01,Summer,24,693.6,184,5717.1,-31.43,0.30
60,1995,8,1995-08-01,Summer,125,4131,184,5717.1,420.83,1.59
60,1995,9,1995-09-01,Autumn,30,1020,175,5788.5,-76.00,0.38
60,1995,10,1995-10-01,Autumn,135,4428.5,175,5788.5,350.00,1.71
60,1995,11,1995-11-01,Autumn,10,340,175,5788.5,-92.59,0.13
60,1995,12,1995-12-01,Winter,65,2210,236,6178.48,550.00,0.82
60,1996,1,1996-01-01,Winter,15,510,171,5508,-76.92,0.19
60,1996,2,1996-02-01,Winter,156,4998,171,5508,940.00,1.98
60,1996,3,1996-03-01,Spring,100,3400,384,12233.2,-35.90,1.27
60,1996,4,1996-04-01,Spring,110,2978.4,384,12233.2,10.00,1.40
60,1996,5,1996-05-01,Spring,174,5854.8,384,12233.2,58.18,2.21
60,1996,6,1996-06-01,Summer,2,63.92,2,63.92,-98.85,0.03
61,1995,2,1995-02-01,Winter,16,364.8,36,877.8,NULL,0.34
61,1995,3,1995-03-01,Spring,115,2314.2,155,3368.7,618.75,2.48
61,1995,5,1995-05-01,Spring,40,1054.5,155,3368.7,-65.22,0.86
61,1995,6,1995-06-01,Summer,30,826.5,150,3391.5,-25.00,0.65
61,1995,8,1995-08-01,Summer,120,2565,150,3391.5,300.00,2.59
61,1995,9,1995-09-01,Autumn,20,456,35,883.5,-83.33,0.43
61,1995,11,1995-11-01,Autumn,15,427.5,35,883.5,-25.00,0.32
61,1995,12,1995-12-01,Winter,20,513,36,877.8,33.33,0.43
61,1996,1,1996-01-01,Winter,20,570,50,1296.75,0.00,0.43
61,1996,2,1996-02-01,Winter,30,726.75,50,1296.75,50.00,0.65
61,1996,3,1996-03-01,Spring,50,1254,177,4534.35,66.67,1.08
61,1996,4,1996-04-01,Spring,30,855,177,4534.35,-40.00,0.65
61,1996,5,1996-05-01,Spring,97,2425.35,177,4534.35,223.33,2.09
62,1994,8,1994-08-01,Summer,15,443.25,15,443.25,NULL,0.28
62,1994,9,1994-09-01,Autumn,52,2048.8,205,7978.5,246.67,0.96
62,1994,10,1994-10-01,Autumn,125,4826.5,205,7978.5,140.38,2.31
62,1994,11,1994-11-01,Autumn,28,1103.2,205,7978.5,-77.60,0.52
62,1995,1,1995-01-01,Winter,30,1182,144,6059.7,7.14,0.55
62,1995,2,1995-02-01,Winter,75,2955,144,6059.7,150.00,1.39
62,1995,3,1995-03-01,Spring,35,1379,38,1526.9,-53.33,0.65
62,1995,5,1995-05-01,Spring,3,147.9,38,1526.9,-91.43,0.06
62,1995,6,1995-06-01,Summer,60,2908.7,115,5287.419999999999,1900.00,1.11
62,1995,7,1995-07-01,Summer,35,1491.32,115,5287.419999999999,-41.67,0.65
62,1995,8,1995-08-01,Summer,20,887.4,115,5287.419999999999,-42.86,0.37
62,1995,9,1995-09-01,Autumn,95,4091.9,173,7937.299999999999,375.00,1.75
62,1995,10,1995-10-01,Autumn,10,493,173,7937.299999999999,-89.47,0.18
62,1995,11,1995-11-01,Autumn,68,3352.4,173,7937.299999999999,580.00,1.26
62,1995,12,1995-12-01,Winter,39,1922.7,144,6059.7,-42.65,0.72
62,1996,1,1996-01-01,Winter,42,2008.98,140,6606.200000000001,7.69,0.78
62,1996,2,1996-02-01,Winter,98,4597.22,140,6606.200000000001,133.33,1.81
62,1996,3,1996-03-01,Spring,64,3061.53,253,11395.69,-34.69,1.18
62,1996,4,1996-04-01,Spring,156,6966.09,253,11395.69,143.75,2.88
62,1996,5,1996-05-01,Spring,33,1368.07,253,11395.69,-78.85,0.61
63,1994,9,1994-09-01,Autumn,13,456.3,93,2843.1000000000004,NULL,0.35
63,1994,11,1994-11-01,Autumn,80,2386.8,93,2843.1000000000004,515.38,2.16
63,1995,1,1995-01-01,Winter,16,505.44,90,3182.04,-80.00,0.43
63,1995,2,1995-02-01,Winter,65,2281.5,90,3182.04,306.25,1.75
63,1995,3,1995-03-01,Spring,35,921.38,35,921.38,-46.15,0.94
63,1995,7,1995-07-01,Summer,6,263.4,30,1106.28,-82.86,0.16
63,1995,8,1995-08-01,Summer,24,842.88,30,1106.28,300.00,0.65
63,1995,11,1995-11-01,Autumn,20,878,20,878,-16.67,0.54
63,1995,12,1995-12-01,Winter,9,395.1,90,3182.04,-55.00,0.24
63,1996,1,1996-01-01,Winter,30,1317,30,1317,233.33,0.81
63,1996,4,1996-04-01,Spring,105,4609.5,147,6453.3,250.00,2.83
63,1996,5,1996-05-01,Spring,42,1843.8,147,6453.3,-60.00,1.13
64,1994,9,1994-09-01,Autumn,9,239.4,9,239.4,NULL,0.19
64,1994,12,1994-12-01,Winter,85,2167.9,85,2167.9,844.44,1.84
64,1995,1,1995-01-01,Winter,30,798,61,1782.2,-64.71,0.65
64,1995,2,1995-02-01,Winter,7,186.2,61,1782.2,-76.67,0.15
64,1995,3,1995-03-01,Spring,71,1715.7,109,2726.5,914.29,1.54
64,1995,4,1995-04-01,Spring,38,1010.8,109,2726.5,-46.48,0.82
64,1995,7,1995-07-01,Summer,54,1735.65,54,1735.65,42.11,1.17
64,1995,9,1995-09-01,Autumn,9,299.25,52,1679.12,-83.33,0.19
64,1995,10,1995-10-01,Autumn,43,1379.87,52,1679.12,377.78,0.93
64,1995,12,1995-12-01,Winter,24,798,61,1782.2,-44.19,0.52
64,1996,1,1996-01-01,Winter,35,931,146,4372.38,45.83,0.76
64,1996,2,1996-02-01,Winter,111,3441.38,146,4372.38,217.14,2.40
64,1996,3,1996-03-01,Spring,35,1138.81,92,2867.81,-68.47,0.76
64,1996,4,1996-04-01,Spring,12,399,92,2867.81,-65.71,0.26
64,1996,5,1996-05-01,Spring,45,1330,92,2867.81,275.00,0.97
64,1996,6,1996-06-01,Summer,132,4387.01,132,4387.01,193.33,2.85
65,1994,8,1994-08-01,Summer,35,550.2,35,550.2,NULL,0.89
65,1994,10,1994-10-01,Autumn,30,453.6,70,1125.6,-14.29,0.77
65,1994,11,1994-11-01,Autumn,40,672,70,1125.6,33.33,1.02
65,1994,12,1994-12-01,Winter,30,495.6,30,495.6,-25.00,0.77
65,1995,1,1995-01-01,Winter,20,302.4,90,1680.37,-33.33,0.51
65,1995,2,1995-02-01,Winter,20,336,90,1680.37,0.00,0.51
65,1995,3,1995-03-01,Spring,63,1011.36,137,2480.11,215.00,1.61
65,1995,5,1995-05-01,Spring,74,1468.75,137,2480.11,17.46,1.89
65,1995,6,1995-06-01,Summer,36,682.02,78,1484.02,-51.35,0.92
65,1995,7,1995-07-01,Summer,30,599.92,78,1484.02,-16.67,0.77
65,1995,8,1995-08-01,Summer,12,202.08,78,1484.02,-60.00,0.31
65,1995,9,1995-09-01,Autumn,21,442.05,123,2473.38,75.00,0.54
65,1995,10,1995-10-01,Autumn,37,731.49,123,2473.38,76.19,0.94
65,1995,11,1995-11-01,Autumn,65,1299.84,123,2473.38,75.68,1.66
65,1995,12,1995-12-01,Winter,50,1041.97,90,1680.37,-23.08,1.28
65,1996,1,1996-01-01,Winter,82,1557.7,97,1826.0900000000001,64.00,2.09
65,1996,2,1996-02-01,Winter,15,268.39,97,1826.0900000000001,-81.71,0.38
65,1996,3,1996-03-01,Spring,64,1312.47,85,1754.52,326.67,1.63
65,1996,5,1996-05-01,Spring,21,442.05,85,1754.52,-67.19,0.54
66,1994,10,1994-10-01,Autumn,30,408,30,408,NULL,1.00
66,1995,3,1995-03-01,Spring,60,816,130,1632,100.00,2.01
66,1995,4,1995-04-01,Spring,60,693.6,130,1632,0.00,2.01
66,1995,5,1995-05-01,Spring,10,122.4,130,1632,-83.33,0.33
66,1995,6,1995-06-01,Summer,24,408,24,408,140.00,0.80
66,1995,10,1995-10-01,Autumn,4,68,4,68,-83.33,0.13
66,1996,1,1996-01-01,Winter,50,850,50,850,1150.00,1.67
66,1996,6,1996-06-01,Summer,1,17,1,17,-98.00,0.03
67,1994,9,1994-09-01,Autumn,5,42,5,42,NULL,0.22
67,1995,5,1995-05-01,Spring,30,420,30,420,500.00,1.30
67,1995,6,1995-06-01,Summer,7,98,7,98,-76.67,0.30
67,1995,10,1995-10-01,Autumn,25,350,25,350,257.14,1.09
67,1996,1,1996-01-01,Winter,3,42,3,42,-88.00,0.13
67,1996,3,1996-03-01,Spring,30,420,114,1444.8,900.00,1.30
67,1996,4,1996-04-01,Spring,64,744.8,114,1444.8,113.33,2.78
67,1996,5,1996-05-01,Spring,20,280,114,1444.8,-68.75,0.87
68,1994,9,1994-09-01,Autumn,3,27,61,592,NULL,0.07
68,1994,10,1994-10-01,Autumn,38,365,61,592,1166.67,0.86
68,1994,11,1994-11-01,Autumn,20,200,61,592,-47.37,0.45
68,1994,12,1994-12-01,Winter,4,38,4,38,-80.00,0.09
68,1995,1,1995-01-01,Winter,68,664,140,1234,1600.00,1.53
68,1995,2,1995-02-01,Winter,66,510,140,1234,-2.94,1.49
68,1995,3,1995-03-01,Spring,21,157.5,57,532.5,-68.18,0.47
68,1995,5,1995-05-01,Spring,36,375,57,532.5,71.43,0.81
68,1995,6,1995-06-01,Summer,55,687.5,55,687.5,52.78,1.24
68,1995,9,1995-09-01,Autumn,33,367.5,128,1455,-40.00,0.74
68,1995,10,1995-10-01,Autumn,10,125,128,1455,-69.70,0.23
68,1995,11,1995-11-01,Autumn,85,962.5,128,1455,750.00,1.91
68,1995,12,1995-12-01,Winter,6,60,140,1234,-92.94,0.14
68,1996,1,1996-01-01,Winter,73,912.5,117,1462.5,1116.67,1.64
68,1996,2,1996-02-01,Winter,44,550,117,1462.5,-39.73,0.99
68,1996,3,1996-03-01,Spring,58,725,237,2712.5,31.82,1.31
68,1996,4,1996-04-01,Spring,80,750,237,2712.5,37.93,1.80
68,1996,5,1996-05-01,Spring,99,1237.5,237,2712.5,23.75,2.23
69,1994,10,1994-10-01,Autumn,23,662.4,23,662.4,NULL,0.52
69,1994,12,1994-12-01,Winter,68,1906.56,68,1906.56,195.65,1.52
69,1995,1,1995-01-01,Winter,58,1670.4,211,6528.6,-14.71,1.30
69,1995,2,1995-02-01,Winter,35,979.2,211,6528.6,-39.66,0.78
69,1995,5,1995-05-01,Spring,10,259.2,10,259.2,-71.43,0.22
69,1995,6,1995-06-01,Summer,28,1008,123,3645,180.00,0.63
69,1995,7,1995-07-01,Summer,10,306,123,3645,-64.29,0.22
69,1995,8,1995-08-01,Summer,85,2331,123,3645,750.00,1.90
69,1995,9,1995-09-01,Autumn,20,540,120,3609,-76.47,0.45
69,1995,10,1995-10-01,Autumn,45,1296,120,3609,125.00,1.01
69,1995,11,1995-11-01,Autumn,55,1773,120,3609,22.22,1.23
69,1995,12,1995-12-01,Winter,118,3879,211,6528.6,114.55,2.64
69,1996,1,1996-01-01,Winter,24,691.2,24,691.2,-79.66,0.54
69,1996,3,1996-03-01,Spring,50,1710,135,4640.4,108.33,1.12
69,1996,4,1996-04-01,Spring,19,684,135,4640.4,-62.00,0.43
69,1996,5,1996-05-01,Spring,66,2246.4,135,4640.4,247.37,1.48
70,1994,8,1994-08-01,Summer,41,429,41,429,NULL,0.85
70,1994,10,1994-10-01,Autumn,55,660,55,660,34.15,1.14
70,1995,1,1995-01-01,Winter,60,720,108,1406.4,9.09,1.25
70,1995,2,1995-02-01,Winter,8,86.4,108,1406.4,-86.67,0.17
70,1995,3,1995-03-01,Spring,25,270,117,1341,212.50,0.52
70,1995,4,1995-04-01,Spring,72,792,117,1341,188.00,1.50
70,1995,5,1995-05-01,Spring,20,279,117,1341,-72.22,0.42
70,1995,6,1995-06-01,Summer,7,105,22,318.75,-65.00,0.15
70,1995,8,1995-08-01,Summer,15,213.75,22,318.75,114.29,0.31
70,1995,9,1995-09-01,Autumn,35,468.75,191,2597.25,133.33,0.73
70,1995,10,1995-10-01,Autumn,40,570,191,2597.25,14.29,0.83
70,1995,11,1995-11-01,Autumn,116,1558.5,191,2597.25,190.00,2.41
70,1995,12,1995-12-01,Winter,40,600,108,1406.4,-65.52,0.83
70,1996,1,1996-01-01,Winter,35,525,131,1897.5,-12.50,0.73
70,1996,2,1996-02-01,Winter,96,1372.5,131,1897.5,174.29,2.00
70,1996,3,1996-03-01,Spring,83,1083.75,152,2022.75,-13.54,1.73
70,1996,5,1996-05-01,Spring,69,939,152,2022.75,-16.87,1.44
71,1994,9,1994-09-01,Autumn,20,344,95,1565.2,NULL,0.34
71,1994,10,1994-10-01,Autumn,5,86,95,1565.2,-75.00,0.09
71,1994,11,1994-11-01,Autumn,70,1135.2,95,1565.2,1300.00,1.19
71,1994,12,1994-12-01,Winter,5,86,5,86,-92.86,0.09
71,1995,1,1995-01-01,Winter,161,2597.2,236,3887.2,3120.00,2.74
71,1995,2,1995-02-01,Winter,75,1290,236,3887.2,-53.42,1.28
71,1995,3,1995-03-01,Spring,82,1410.4,94,1616.8000000000002,9.33,1.40
71,1995,4,1995-04-01,Spring,12,206.4,94,1616.8000000000002,-85.37,0.20
71,1995,6,1995-06-01,Summer,9,174.15,48,980.4,-25.00,0.15
71,1995,8,1995-08-01,Summer,39,806.25,48,980.4,333.33,0.66
71,1995,9,1995-09-01,Autumn,65,1236.25,209,3949.55,66.67,1.11
71,1995,10,1995-10-01,Autumn,26,498.8,209,3949.55,-60.00,0.44
71,1995,11,1995-11-01,Autumn,118,2214.5,209,3949.55,353.85,2.01
71,1996,1,1996-01-01,Winter,28,602,83,1548,-76.27,0.48
71,1996,2,1996-02-01,Winter,55,946,83,1548,96.43,0.94
71,1996,3,1996-03-01,Spring,55,1182.5,287,5917.88,0.00,0.94
71,1996,4,1996-04-01,Spring,35,564.38,287,5917.88,-36.36,0.60
71,1996,5,1996-05-01,Spring,197,4171,287,5917.88,462.86,3.35
72,1994,8,1994-08-01,Summer,29,813.4,29,813.4,NULL,0.58
72,1994,9,1994-09-01,Autumn,34,945.2,144,3898.95,17.24,0.67
72,1994,10,1994-10-01,Autumn,20,556,144,3898.95,-41.18,0.40
72,1994,11,1994-11-01,Autumn,90,2397.75,144,3898.95,350.00,1.79
72,1995,1,1995-01-01,Winter,87,2059.98,129,3521.58,-3.33,1.73
72,1995,3,1995-03-01,Spring,50,1390,75,2085,-42.53,0.99
72,1995,5,1995-05-01,Spring,25,695,75,2085,-50.00,0.50
72,1995,6,1995-06-01,Summer,55,1914,121,4210.8,120.00,1.09
72,1995,7,1995-07-01,Summer,54,1879.2,121,4210.8,-1.82,1.07
72,1995,8,1995-08-01,Summer,12,417.6,121,4210.8,-77.78,0.24
72,1995,9,1995-09-01,Autumn,75,2610,75,2610,525.00,1.49
72,1995,12,1995-12-01,Winter,42,1461.6,129,3521.58,-44.00,0.83
72,1996,1,1996-01-01,Winter,40,1235.4,95,2958,-4.76,0.79
72,1996,2,1996-02-01,Winter,55,1722.6,95,2958,37.50,1.09
72,1996,4,1996-04-01,Spring,101,3514.8,138,4802.4,83.64,2.00
72,1996,5,1996-05-01,Spring,37,1287.6,138,4802.4,-63.37,0.73
73,1994,9,1994-09-01,Autumn,25,300,25,300,NULL,1.02
73,1995,2,1995-02-01,Winter,20,216,35,441,-20.00,0.82
73,1995,4,1995-04-01,Spring,20,192,20,192,0.00,0.82
73,1995,6,1995-06-01,Summer,33,477,66,972,65.00,1.35
73,1995,7,1995-07-01,Summer,3,45,66,972,-90.91,0.12
73,1995,8,1995-08-01,Summer,30,450,66,972,900.00,1.23
73,1995,9,1995-09-01,Autumn,35,446.25,135,1912.5,16.67,1.43
73,1995,10,1995-10-01,Autumn,50,750,135,1912.5,42.86,2.05
73,1995,11,1995-11-01,Autumn,50,716.25,135,1912.5,0.00,2.05
